Region,Province,Commodity_Name,Unit,Year,Month,Retail_Price
MIMAROPA Region,City of Puerto Princesa,ONION RED CREOLE (BERMUDA RED),1 KG,2023,July,214.08
MIMAROPA Region,City of Puerto Princesa,ONION WHITE (YELLOW GRANEX),1 KG,2023,July,
MIMAROPA Region,City of Puerto Princesa,"GINGER, LOOSE",1 KG,2023,July,100.0
V - Bicol Region,Albay,"GARLIC, LOCAL",1 KG,2023,July,
V - Bicol Region,Albay,ONION RED CREOLE (BERMUDA RED),1 KG,2023,July,192.25
V - Bicol Region,Albay,ONION WHITE (YELLOW GRANEX),1 KG,2023,July,172.86
V - Bicol Region,Albay,"GINGER, LOOSE",1 KG,2023,July,
V - Bicol Region,Camarines Norte,"GARLIC, LOCAL",1 KG,2023,July,
V - Bicol Region,Camarines Norte,ONION RED CREOLE (BERMUDA RED),1 KG,2023,July,196.75
V - Bicol Region,Camarines Norte,ONION WHITE (YELLOW GRANEX),1 KG,2023,July,
V - Bicol Region,Camarines Norte,"GINGER, LOOSE",1 KG,2023,July,84.25
V - Bicol Region,Camarines Sur,"GARLIC, LOCAL",1 KG,2023,July,
V - Bicol Region,Camarines Sur,ONION RED CREOLE (BERMUDA RED),1 KG,2023,July,232.5
V - Bicol Region,Camarines Sur,ONION WHITE (YELLOW GRANEX),1 KG,2023,July,
V - Bicol Region,Camarines Sur,"GINGER, LOOSE",1 KG,2023,July,90.0
V - Bicol Region,Catanduanes,"GARLIC, LOCAL",1 KG,2023,July,
V - Bicol Region,Catanduanes,ONION RED CREOLE (BERMUDA RED),1 KG,2023,July,222.5
V - Bicol Region,Catanduanes,ONION WHITE (YELLOW GRANEX),1 KG,2023,July,
V - Bicol Region,Catanduanes,"GINGER, LOOSE",1 KG,2023,July,91.0
V - Bicol Region,Masbate,"GARLIC, LOCAL",1 KG,2023,July,
V - Bicol Region,Masbate,ONION RED CREOLE (BERMUDA RED),1 KG,2023,July,178.75
V - Bicol Region,Masbate,ONION WHITE (YELLOW GRANEX),1 KG,2023,July,
V - Bicol Region,Masbate,"GINGER, LOOSE",1 KG,2023,July,77.5
V - Bicol Region,Sorsogon,"GARLIC, LOCAL",1 KG,2023,July,
V - Bicol Region,Sorsogon,ONION RED CREOLE (BERMUDA RED),1 KG,2023,July,
V - Bicol Region,Sorsogon,ONION WHITE (YELLOW GRANEX),1 KG,2023,July,
V - Bicol Region,Sorsogon,"GINGER, LOOSE",1 KG,2023,July,
VI - Western Visayas,Aklan,"GARLIC, LOCAL",1 KG,2023,July,
VI - Western Visayas,Aklan,ONION RED CREOLE (BERMUDA RED),1 KG,2023,July,
VI - Western Visayas,Aklan,ONION WHITE (YELLOW GRANEX),1 KG,2023,July,
VI - Western Visayas,Aklan,"GINGER, LOOSE",1 KG,2023,July,77.5
VI - Western Visayas,Antique,"GARLIC, LOCAL",1 KG,2023,July,
VI - Western Visayas,Antique,ONION RED CREOLE (BERMUDA RED),1 KG,2023,July,222.5
VI - Western Visayas,Antique,ONION WHITE (YELLOW GRANEX),1 KG,2023,July,
VI - Western Visayas,Antique,"GINGER, LOOSE",1 KG,2023,July,
VI - Western Visayas,Capiz,"GARLIC, LOCAL",1 KG,2023,July,
VI - Western Visayas,Capiz,ONION RED CREOLE (BERMUDA RED),1 KG,2023,July,231.25
VI - Western Visayas,Capiz,ONION WHITE (YELLOW GRANEX),1 KG,2023,July,
VI - Western Visayas,Capiz,"GINGER, LOOSE",1 KG,2023,July,
VI - Western Visayas,Guimaras,"GARLIC, LOCAL",1 KG,2023,July,
VI - Western Visayas,Guimaras,ONION RED CREOLE (BERMUDA RED),1 KG,2023,July,196.67
VI - Western Visayas,Guimaras,ONION WHITE (YELLOW GRANEX),1 KG,2023,July,
VI - Western Visayas,Guimaras,"GINGER, LOOSE",1 KG,2023,July,90.0
VI - Western Visayas,Iloilo,"GARLIC, LOCAL",1 KG,2023,July,
VI - Western Visayas,Iloilo,ONION RED CREOLE (BERMUDA RED),1 KG,2023,July,210.25
VI - Western Visayas,Iloilo,ONION WHITE (YELLOW GRANEX),1 KG,2023,July,
VI - Western Visayas,Iloilo,"GINGER, LOOSE",1 KG,2023,July,87.0
VI - Western Visayas,City of Iloilo,"GARLIC, LOCAL",1 KG,2023,July,
VI - Western Visayas,City of Iloilo,ONION RED CREOLE (BERMUDA RED),1 KG,2023,July,233.5
VI - Western Visayas,City of Iloilo,ONION WHITE (YELLOW GRANEX),1 KG,2023,July,
VI - Western Visayas,City of Iloilo,"GINGER, LOOSE",1 KG,2023,July,103.83
Negros Island Region (NIR),Negros Occidental,"GARLIC, LOCAL",1 KG,2023,July,
Negros Island Region (NIR),Negros Occidental,ONION RED CREOLE (BERMUDA RED),1 KG,2023,July,212.0
Negros Island Region (NIR),Negros Occidental,ONION WHITE (YELLOW GRANEX),1 KG,2023,July,
Negros Island Region (NIR),Negros Occidental,"GINGER, LOOSE",1 KG,2023,July,105.0
Negros Island Region (NIR),Negros Oriental,"GARLIC, LOCAL",1 KG,2023,July,137.5
Negros Island Region (NIR),Negros Oriental,ONION RED CREOLE (BERMUDA RED),1 KG,2023,July,188.75
Negros Island Region (NIR),Negros Oriental,ONION WHITE (YELLOW GRANEX),1 KG,2023,July,
Negros Island Region (NIR),Negros Oriental,"GINGER, LOOSE",1 KG,2023,July,
Negros Island Region (NIR),Siquijor,"GARLIC, LOCAL",1 KG,2023,July,
Negros Island Region (NIR),Siquijor,ONION RED CREOLE (BERMUDA RED),1 KG,2023,July,213.75
Negros Island Region (NIR),Siquijor,ONION WHITE (YELLOW GRANEX),1 KG,2023,July,
Negros Island Region (NIR),Siquijor,"GINGER, LOOSE",1 KG,2023,July,110.0
Negros Island Region (NIR),City of Bacolod,"GARLIC, LOCAL",1 KG,2023,July,
Negros Island Region (NIR),City of Bacolod,ONION RED CREOLE (BERMUDA RED),1 KG,2023,July,200.5
Negros Island Region (NIR),City of Bacolod,ONION WHITE (YELLOW GRANEX),1 KG,2023,July,
Negros Island Region (NIR),City of Bacolod,"GINGER, LOOSE",1 KG,2023,July,89.17
VII - Central Visayas,Bohol,"GARLIC, LOCAL",1 KG,2023,July,
VII - Central Visayas,Bohol,ONION RED CREOLE (BERMUDA RED),1 KG,2023,July,
VII - Central Visayas,Bohol,ONION WHITE (YELLOW GRANEX),1 KG,2023,July,
VII - Central Visayas,Bohol,"GINGER, LOOSE",1 KG,2023,July,99.63
VII - Central Visayas,Cebu,"GARLIC, LOCAL",1 KG,2023,July,
VII - Central Visayas,Cebu,ONION RED CREOLE (BERMUDA RED),1 KG,2023,July,
VII - Central Visayas,Cebu,ONION WHITE (YELLOW GRANEX),1 KG,2023,July,
VII - Central Visayas,Cebu,"GINGER, LOOSE",1 KG,2023,July,88.75
VII - Central Visayas,City of Cebu,"GARLIC, LOCAL",1 KG,2023,July,
VII - Central Visayas,City of Cebu,ONION RED CREOLE (BERMUDA RED),1 KG,2023,July,
VII - Central Visayas,City of Cebu,ONION WHITE (YELLOW GRANEX),1 KG,2023,July,
VII - Central Visayas,City of Cebu,"GINGER, LOOSE",1 KG,2023,July,95.83
VII - Central Visayas,City of Lapu-lapu,"GARLIC, LOCAL",1 KG,2023,July,
VII - Central Visayas,City of Lapu-lapu,ONION RED CREOLE (BERMUDA RED),1 KG,2023,July,
VII - Central Visayas,City of Lapu-lapu,ONION WHITE (YELLOW GRANEX),1 KG,2023,July,
VII - Central Visayas,City of Lapu-lapu,"GINGER, LOOSE",1 KG,2023,July,86.67
VII - Central Visayas,City of Mandaue,"GARLIC, LOCAL",1 KG,2023,July,
VII - Central Visayas,City of Mandaue,ONION RED CREOLE (BERMUDA RED),1 KG,2023,July,
VII - Central Visayas,City of Mandaue,ONION WHITE (YELLOW GRANEX),1 KG,2023,July,
VII - Central Visayas,City of Mandaue,"GINGER, LOOSE",1 KG,2023,July,70.83
VIII - Eastern Visayas,Biliran,"GARLIC, LOCAL",1 KG,2023,July,
VIII - Eastern Visayas,Biliran,ONION RED CREOLE (BERMUDA RED),1 KG,2023,July,
VIII - Eastern Visayas,Biliran,ONION WHITE (YELLOW GRANEX),1 KG,2023,July,207.5
VIII - Eastern Visayas,Biliran,"GINGER, LOOSE",1 KG,2023,July,78.75
VIII - Eastern Visayas,Eastern Samar,"GARLIC, LOCAL",1 KG,2023,July,
VIII - Eastern Visayas,Eastern Samar,ONION RED CREOLE (BERMUDA RED),1 KG,2023,July,238.75
VIII - Eastern Visayas,Eastern Samar,ONION WHITE (YELLOW GRANEX),1 KG,2023,July,
VIII - Eastern Visayas,Eastern Samar,"GINGER, LOOSE",1 KG,2023,July,110.5
VIII - Eastern Visayas,Leyte,"GARLIC, LOCAL",1 KG,2023,July,
VIII - Eastern Visayas,Leyte,ONION RED CREOLE (BERMUDA RED),1 KG,2023,July,241.13
VIII - Eastern Visayas,Leyte,ONION WHITE (YELLOW GRANEX),1 KG,2023,July,
VIII - Eastern Visayas,Leyte,"GINGER, LOOSE",1 KG,2023,July,90.0
VIII - Eastern Visayas,Northern Samar,"GARLIC, LOCAL",1 KG,2023,July,
VIII - Eastern Visayas,Northern Samar,ONION RED CREOLE (BERMUDA RED),1 KG,2023,July,208.75
VIII - Eastern Visayas,Northern Samar,ONION WHITE (YELLOW GRANEX),1 KG,2023,July,
VIII - Eastern Visayas,Northern Samar,"GINGER, LOOSE",1 KG,2023,July,112.5
VIII - Eastern Visayas,Samar,"GARLIC, LOCAL",1 KG,2023,July,
VIII - Eastern Visayas,Samar,ONION RED CREOLE (BERMUDA RED),1 KG,2023,July,208.75
VIII - Eastern Visayas,Samar,ONION WHITE (YELLOW GRANEX),1 KG,2023,July,
VIII - Eastern Visayas,Samar,"GINGER, LOOSE",1 KG,2023,July,87.5
VIII - Eastern Visayas,Southern Leyte,"GARLIC, LOCAL",1 KG,2023,July,
VIII - Eastern Visayas,Southern Leyte,ONION RED CREOLE (BERMUDA RED),1 KG,2023,July,
VIII - Eastern Visayas,Southern Leyte,ONION WHITE (YELLOW GRANEX),1 KG,2023,July,
VIII - Eastern Visayas,Southern Leyte,"GINGER, LOOSE",1 KG,2023,July,96.88
VIII - Eastern Visayas,City of Tacloban,"GARLIC, LOCAL",1 KG,2023,July,
VIII - Eastern Visayas,City of Tacloban,ONION RED CREOLE (BERMUDA RED),1 KG,2023,July,238.4
VIII - Eastern Visayas,City of Tacloban,ONION WHITE (YELLOW GRANEX),1 KG,2023,July,
VIII - Eastern Visayas,City of Tacloban,"GINGER, LOOSE",1 KG,2023,July,102.5
IX - Zamboanga Peninsula,Zamboanga del Norte,"GARLIC, LOCAL",1 KG,2023,July,
IX - Zamboanga Peninsula,Zamboanga del Norte,ONION RED CREOLE (BERMUDA RED),1 KG,2023,July,200.0
IX - Zamboanga Peninsula,Zamboanga del Norte,ONION WHITE (YELLOW GRANEX),1 KG,2023,July,
IX - Zamboanga Peninsula,Zamboanga del Norte,"GINGER, LOOSE",1 KG,2023,July,96.88
IX - Zamboanga Peninsula,Zamboanga del Sur,"GARLIC, LOCAL",1 KG,2023,July,143.75
IX - Zamboanga Peninsula,Zamboanga del Sur,ONION RED CREOLE (BERMUDA RED),1 KG,2023,July,221.25
IX - Zamboanga Peninsula,Zamboanga del Sur,ONION WHITE (YELLOW GRANEX),1 KG,2023,July,
IX - Zamboanga Peninsula,Zamboanga del Sur,"GINGER, LOOSE",1 KG,2023,July,81.25
IX - Zamboanga Peninsula,Zamboanga Sibugay,"GARLIC, LOCAL",1 KG,2023,July,
IX - Zamboanga Peninsula,Zamboanga Sibugay,ONION RED CREOLE (BERMUDA RED),1 KG,2023,July,190.0
IX - Zamboanga Peninsula,Zamboanga Sibugay,ONION WHITE (YELLOW GRANEX),1 KG,2023,July,
IX - Zamboanga Peninsula,Zamboanga Sibugay,"GINGER, LOOSE",1 KG,2023,July,75.0
IX - Zamboanga Peninsula,City of Isabela,"GARLIC, LOCAL",1 KG,2023,July,132.5
IX - Zamboanga Peninsula,City of Isabela,ONION RED CREOLE (BERMUDA RED),1 KG,2023,July,196.67
IX - Zamboanga Peninsula,City of Isabela,ONION WHITE (YELLOW GRANEX),1 KG,2023,July,
IX - Zamboanga Peninsula,City of Isabela,"GINGER, LOOSE",1 KG,2023,July,91.67
IX - Zamboanga Peninsula,Zamboanga City,"GARLIC, LOCAL",1 KG,2023,July,146.0
IX - Zamboanga Peninsula,Zamboanga City,ONION RED CREOLE (BERMUDA RED),1 KG,2023,July,196.67
IX - Zamboanga Peninsula,Zamboanga City,ONION WHITE (YELLOW GRANEX),1 KG,2023,July,
IX - Zamboanga Peninsula,Zamboanga City,"GINGER, LOOSE",1 KG,2023,July,80.0
X - Northern Mindanao,Bukidnon,"GARLIC, LOCAL",1 KG,2023,July,
X - Northern Mindanao,Bukidnon,ONION RED CREOLE (BERMUDA RED),1 KG,2023,July,217.5
X - Northern Mindanao,Bukidnon,ONION WHITE (YELLOW GRANEX),1 KG,2023,July,
X - Northern Mindanao,Bukidnon,"GINGER, LOOSE",1 KG,2023,July,90.0
X - Northern Mindanao,Camiguin,"GARLIC, LOCAL",1 KG,2023,July,
X - Northern Mindanao,Camiguin,ONION RED CREOLE (BERMUDA RED),1 KG,2023,July,238.25
X - Northern Mindanao,Camiguin,ONION WHITE (YELLOW GRANEX),1 KG,2023,July,
X - Northern Mindanao,Camiguin,"GINGER, LOOSE",1 KG,2023,July,120.5
X - Northern Mindanao,Lanao del Norte,"GARLIC, LOCAL",1 KG,2023,July,136.25
X - Northern Mindanao,Lanao del Norte,ONION RED CREOLE (BERMUDA RED),1 KG,2023,July,187.5
X - Northern Mindanao,Lanao del Norte,ONION WHITE (YELLOW GRANEX),1 KG,2023,July,
X - Northern Mindanao,Lanao del Norte,"GINGER, LOOSE",1 KG,2023,July,68.75
X - Northern Mindanao,Misamis Occidental,"GARLIC, LOCAL",1 KG,2023,July,151.25
X - Northern Mindanao,Misamis Occidental,ONION RED CREOLE (BERMUDA RED),1 KG,2023,July,
X - Northern Mindanao,Misamis Occidental,ONION WHITE (YELLOW GRANEX),1 KG,2023,July,
X - Northern Mindanao,Misamis Occidental,"GINGER, LOOSE",1 KG,2023,July,77.5
X - Northern Mindanao,Misamis Oriental,"GARLIC, LOCAL",1 KG,2023,July,140.63
X - Northern Mindanao,Misamis Oriental,ONION RED CREOLE (BERMUDA RED),1 KG,2023,July,207.11
X - Northern Mindanao,Misamis Oriental,ONION WHITE (YELLOW GRANEX),1 KG,2023,July,
X - Northern Mindanao,Misamis Oriental,"GINGER, LOOSE",1 KG,2023,July,
X - Northern Mindanao,City of Cagayan De Oro,"GARLIC, LOCAL",1 KG,2023,July,
X - Northern Mindanao,City of Cagayan De Oro,ONION RED CREOLE (BERMUDA RED),1 KG,2023,July,232.85
X - Northern Mindanao,City of Cagayan De Oro,ONION WHITE (YELLOW GRANEX),1 KG,2023,July,
X - Northern Mindanao,City of Cagayan De Oro,"GINGER, LOOSE",1 KG,2023,July,97.02
X - Northern Mindanao,City of Iligan,"GARLIC, LOCAL",1 KG,2023,July,125.08
X - Northern Mindanao,City of Iligan,ONION RED CREOLE (BERMUDA RED),1 KG,2023,July,203.75
X - Northern Mindanao,City of Iligan,ONION WHITE (YELLOW GRANEX),1 KG,2023,July,200.5
X - Northern Mindanao,City of Iligan,"GINGER, LOOSE",1 KG,2023,July,66.08
XI - Davao Region,Davao de Oro (Compostela Valley),"GARLIC, LOCAL",1 KG,2023,July,
XI - Davao Region,Davao de Oro (Compostela Valley),ONION RED CREOLE (BERMUDA RED),1 KG,2023,July,268.13
XI - Davao Region,Davao de Oro (Compostela Valley),ONION WHITE (YELLOW GRANEX),1 KG,2023,July,
XI - Davao Region,Davao de Oro (Compostela Valley),"GINGER, LOOSE",1 KG,2023,July,83.75
XI - Davao Region,Davao del Norte,"GARLIC, LOCAL",1 KG,2023,July,
XI - Davao Region,Davao del Norte,ONION RED CREOLE (BERMUDA RED),1 KG,2023,July,214.25
XI - Davao Region,Davao del Norte,ONION WHITE (YELLOW GRANEX),1 KG,2023,July,
XI - Davao Region,Davao del Norte,"GINGER, LOOSE",1 KG,2023,July,86.88
XI - Davao Region,Davao del Sur,"GARLIC, LOCAL",1 KG,2023,July,
XI - Davao Region,Davao del Sur,ONION RED CREOLE (BERMUDA RED),1 KG,2023,July,220.0
XI - Davao Region,Davao del Sur,ONION WHITE (YELLOW GRANEX),1 KG,2023,July,
XI - Davao Region,Davao del Sur,"GINGER, LOOSE",1 KG,2023,July,66.0
XI - Davao Region,Davao Occidental,"GARLIC, LOCAL",1 KG,2023,July,148.75
XI - Davao Region,Davao Occidental,ONION RED CREOLE (BERMUDA RED),1 KG,2023,July,
XI - Davao Region,Davao Occidental,ONION WHITE (YELLOW GRANEX),1 KG,2023,July,
XI - Davao Region,Davao Occidental,"GINGER, LOOSE",1 KG,2023,July,
XI - Davao Region,Davao Oriental,"GARLIC, LOCAL",1 KG,2023,July,
XI - Davao Region,Davao Oriental,ONION RED CREOLE (BERMUDA RED),1 KG,2023,July,187.5
XI - Davao Region,Davao Oriental,ONION WHITE (YELLOW GRANEX),1 KG,2023,July,
XI - Davao Region,Davao Oriental,"GINGER, LOOSE",1 KG,2023,July,58.13
XI - Davao Region,City of Davao,"GARLIC, LOCAL",1 KG,2023,July,
XI - Davao Region,City of Davao,ONION RED CREOLE (BERMUDA RED),1 KG,2023,July,211.5
XI - Davao Region,City of Davao,ONION WHITE (YELLOW GRANEX),1 KG,2023,July,
XI - Davao Region,City of Davao,"GINGER, LOOSE",1 KG,2023,July,100.83
XII - SOCCSKSARGEN,Cotabato (North Cotabato),"GARLIC, LOCAL",1 KG,2023,July,
XII - SOCCSKSARGEN,Cotabato (North Cotabato),ONION RED CREOLE (BERMUDA RED),1 KG,2023,July,231.25
XII - SOCCSKSARGEN,Cotabato (North Cotabato),ONION WHITE (YELLOW GRANEX),1 KG,2023,July,
XII - SOCCSKSARGEN,Cotabato (North Cotabato),"GINGER, LOOSE",1 KG,2023,July,102.5
XII - SOCCSKSARGEN,Sarangani,"GARLIC, LOCAL",1 KG,2023,July,
XII - SOCCSKSARGEN,Sarangani,ONION RED CREOLE (BERMUDA RED),1 KG,2023,July,210.0
XII - SOCCSKSARGEN,Sarangani,ONION WHITE (YELLOW GRANEX),1 KG,2023,July,
XII - SOCCSKSARGEN,Sarangani,"GINGER, LOOSE",1 KG,2023,July,93.75
XII - SOCCSKSARGEN,South Cotabato,"GARLIC, LOCAL",1 KG,2023,July,
XII - SOCCSKSARGEN,South Cotabato,ONION RED CREOLE (BERMUDA RED),1 KG,2023,July,204.88
XII - SOCCSKSARGEN,South Cotabato,ONION WHITE (YELLOW GRANEX),1 KG,2023,July,
XII - SOCCSKSARGEN,South Cotabato,"GINGER, LOOSE",1 KG,2023,July,86.5
XII - SOCCSKSARGEN,Sultan Kudarat,"GARLIC, LOCAL",1 KG,2023,July,
XII - SOCCSKSARGEN,Sultan Kudarat,ONION RED CREOLE (BERMUDA RED),1 KG,2023,July,
XII - SOCCSKSARGEN,Sultan Kudarat,ONION WHITE (YELLOW GRANEX),1 KG,2023,July,
XII - SOCCSKSARGEN,Sultan Kudarat,"GINGER, LOOSE",1 KG,2023,July,103.75
XII - SOCCSKSARGEN,City of General Santos,"GARLIC, LOCAL",1 KG,2023,July,
XII - SOCCSKSARGEN,City of General Santos,ONION RED CREOLE (BERMUDA RED),1 KG,2023,July,218.75
XII - SOCCSKSARGEN,City of General Santos,ONION WHITE (YELLOW GRANEX),1 KG,2023,July,
XII - SOCCSKSARGEN,City of General Santos,"GINGER, LOOSE",1 KG,2023,July,90.08
XIII - Caraga,Agusan del Norte,"GARLIC, LOCAL",1 KG,2023,July,
XIII - Caraga,Agusan del Norte,ONION RED CREOLE (BERMUDA RED),1 KG,2023,July,213.75
XIII - Caraga,Agusan del Norte,ONION WHITE (YELLOW GRANEX),1 KG,2023,July,
XIII - Caraga,Agusan del Norte,"GINGER, LOOSE",1 KG,2023,July,125.0
XIII - Caraga,Agusan del Sur,"GARLIC, LOCAL",1 KG,2023,July,
XIII - Caraga,Agusan del Sur,ONION RED CREOLE (BERMUDA RED),1 KG,2023,July,203.75
XIII - Caraga,Agusan del Sur,ONION WHITE (YELLOW GRANEX),1 KG,2023,July,
XIII - Caraga,Agusan del Sur,"GINGER, LOOSE",1 KG,2023,July,100.0
XIII - Caraga,Dinagat Islands,"GARLIC, LOCAL",1 KG,2023,July,
XIII - Caraga,Dinagat Islands,ONION RED CREOLE (BERMUDA RED),1 KG,2023,July,
XIII - Caraga,Dinagat Islands,ONION WHITE (YELLOW GRANEX),1 KG,2023,July,
XIII - Caraga,Dinagat Islands,"GINGER, LOOSE",1 KG,2023,July,116.67
XIII - Caraga,Surigao del Norte,"GARLIC, LOCAL",1 KG,2023,July,
XIII - Caraga,Surigao del Norte,ONION RED CREOLE (BERMUDA RED),1 KG,2023,July,206.25
XIII - Caraga,Surigao del Norte,ONION WHITE (YELLOW GRANEX),1 KG,2023,July,
XIII - Caraga,Surigao del Norte,"GINGER, LOOSE",1 KG,2023,July,122.5
XIII - Caraga,Surigao del Sur,"GARLIC, LOCAL",1 KG,2023,July,
XIII - Caraga,Surigao del Sur,ONION RED CREOLE (BERMUDA RED),1 KG,2023,July,198.75
XIII - Caraga,Surigao del Sur,ONION WHITE (YELLOW GRANEX),1 KG,2023,July,
XIII - Caraga,Surigao del Sur,"GINGER, LOOSE",1 KG,2023,July,98.75
XIII - Caraga,City of Butuan,"GARLIC, LOCAL",1 KG,2023,July,
XIII - Caraga,City of Butuan,ONION RED CREOLE (BERMUDA RED),1 KG,2023,July,246.08
XIII - Caraga,City of Butuan,ONION WHITE (YELLOW GRANEX),1 KG,2023,July,
XIII - Caraga,City of Butuan,"GINGER, LOOSE",1 KG,2023,July,145.25
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Basilan,"GARLIC, LOCAL",1 KG,2023,July,
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Basilan,ONION RED CREOLE (BERMUDA RED),1 KG,2023,July,
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Basilan,ONION WHITE (YELLOW GRANEX),1 KG,2023,July,242.86
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Basilan,"GINGER, LOOSE",1 KG,2023,July,114.29
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Lanao del Sur,"GARLIC, LOCAL",1 KG,2023,July,
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Lanao del Sur,ONION RED CREOLE (BERMUDA RED),1 KG,2023,July,183.75
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Lanao del Sur,ONION WHITE (YELLOW GRANEX),1 KG,2023,July,
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Lanao del Sur,"GINGER, LOOSE",1 KG,2023,July,110.13
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Maguindanao,"GARLIC, LOCAL",1 KG,2023,July,
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Maguindanao,ONION RED CREOLE (BERMUDA RED),1 KG,2023,July,212.86
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Maguindanao,ONION WHITE (YELLOW GRANEX),1 KG,2023,July,
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Maguindanao,"GINGER, LOOSE",1 KG,2023,July,
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Sulu,"GARLIC, LOCAL",1 KG,2023,July,
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Sulu,ONION RED CREOLE (BERMUDA RED),1 KG,2023,July,180.0
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Sulu,ONION WHITE (YELLOW GRANEX),1 KG,2023,July,
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Sulu,"GINGER, LOOSE",1 KG,2023,July,100.0
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Tawi-Tawi,"GARLIC, LOCAL",1 KG,2023,July,
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Tawi-Tawi,ONION RED CREOLE (BERMUDA RED),1 KG,2023,July,
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Tawi-Tawi,ONION WHITE (YELLOW GRANEX),1 KG,2023,July,
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Tawi-Tawi,"GINGER, LOOSE",1 KG,2023,July,
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,City of Cotabato,"GARLIC, LOCAL",1 KG,2023,July,
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,City of Cotabato,ONION RED CREOLE (BERMUDA RED),1 KG,2023,July,215.83
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,City of Cotabato,ONION WHITE (YELLOW GRANEX),1 KG,2023,July,
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,City of Cotabato,"GINGER, LOOSE",1 KG,2023,July,119.0
CAR - Cordillera Administrative Region,Abra,"GARLIC, LOCAL",1 KG,2023,August,
CAR - Cordillera Administrative Region,Abra,ONION RED CREOLE (BERMUDA RED),1 KG,2023,August,207.5
CAR - Cordillera Administrative Region,Abra,ONION WHITE (YELLOW GRANEX),1 KG,2023,August,
CAR - Cordillera Administrative Region,Abra,"GINGER, LOOSE",1 KG,2023,August,107.5
CAR - Cordillera Administrative Region,Apayao,"GARLIC, LOCAL",1 KG,2023,August,
CAR - Cordillera Administrative Region,Apayao,ONION RED CREOLE (BERMUDA RED),1 KG,2023,August,175.63
CAR - Cordillera Administrative Region,Apayao,ONION WHITE (YELLOW GRANEX),1 KG,2023,August,
CAR - Cordillera Administrative Region,Apayao,"GINGER, LOOSE",1 KG,2023,August,81.56
CAR - Cordillera Administrative Region,Benguet,"GARLIC, LOCAL",1 KG,2023,August,
CAR - Cordillera Administrative Region,Benguet,ONION RED CREOLE (BERMUDA RED),1 KG,2023,August,220.38
CAR - Cordillera Administrative Region,Benguet,ONION WHITE (YELLOW GRANEX),1 KG,2023,August,
CAR - Cordillera Administrative Region,Benguet,"GINGER, LOOSE",1 KG,2023,August,104.5
CAR - Cordillera Administrative Region,Ifugao,"GARLIC, LOCAL",1 KG,2023,August,
CAR - Cordillera Administrative Region,Ifugao,ONION RED CREOLE (BERMUDA RED),1 KG,2023,August,200.0
CAR - Cordillera Administrative Region,Ifugao,ONION WHITE (YELLOW GRANEX),1 KG,2023,August,
CAR - Cordillera Administrative Region,Ifugao,"GINGER, LOOSE",1 KG,2023,August,64.29
CAR - Cordillera Administrative Region,Kalinga,"GARLIC, LOCAL",1 KG,2023,August,
CAR - Cordillera Administrative Region,Kalinga,ONION RED CREOLE (BERMUDA RED),1 KG,2023,August,186.25
CAR - Cordillera Administrative Region,Kalinga,ONION WHITE (YELLOW GRANEX),1 KG,2023,August,
CAR - Cordillera Administrative Region,Kalinga,"GINGER, LOOSE",1 KG,2023,August,58.13
CAR - Cordillera Administrative Region,Mountain Province,"GARLIC, LOCAL",1 KG,2023,August,
CAR - Cordillera Administrative Region,Mountain Province,ONION RED CREOLE (BERMUDA RED),1 KG,2023,August,202.5
CAR - Cordillera Administrative Region,Mountain Province,ONION WHITE (YELLOW GRANEX),1 KG,2023,August,
CAR - Cordillera Administrative Region,Mountain Province,"GINGER, LOOSE",1 KG,2023,August,143.75
CAR - Cordillera Administrative Region,City of Baguio,"GARLIC, LOCAL",1 KG,2023,August,
CAR - Cordillera Administrative Region,City of Baguio,ONION RED CREOLE (BERMUDA RED),1 KG,2023,August,203.92
CAR - Cordillera Administrative Region,City of Baguio,ONION WHITE (YELLOW GRANEX),1 KG,2023,August,
CAR - Cordillera Administrative Region,City of Baguio,"GINGER, LOOSE",1 KG,2023,August,110.8
I - Ilocos Region,Ilocos Norte,"GARLIC, LOCAL",1 KG,2023,August,
